submission_date,STATE,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
2/12/20,Colorado,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/12/20,South Dakota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/12/20,Texas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/12/20,Iowa,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/12/20,New York,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/12/20,Missouri,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/12/20,Rhode Island,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
2/12/20,Nebraska,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/12/20,Washington,1,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/12/20,Mississippi,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/12/20,Nevada,0,,,0,,0,,,0,,3/26/20 16:22,,
2/12/20,New Jersey,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/12/20,Idaho,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/12/20,California,7,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/12/20,Alabama,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/12/20,New Hampshire,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/12/20,Vermont,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/12/20,Maryland,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/12/20,North Dakota,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/12/20,Maine,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/12/20,North Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,New Hampshire,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,North Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,South Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/11/20,Rhode Island,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
2/11/20,Delaware,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Montana,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Arizona,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Washington,1,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/11/20,Nevada,0,,,0,,0,,,0,,3/26/20 16:22,,
2/11/20,Vermont,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,Ohio,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Georgia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Iowa,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,Tennessee,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Arkansas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,Texas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,Kansas,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
2/11/20,Colorado,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Massachusetts,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Oklahoma,1,,,0,0,0,0,0,0,0,2/12/20 0:00,Not agree,Agree
2/11/20,South Dakota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/11/20,Florida,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,Utah,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,West Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/11/20,New York,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,Alaska,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/11/20,Pennsylvania,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/11/20,Hawaii,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,New Mexico,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Not agree
2/11/20,Mississippi,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Indiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/11/20,Kentucky,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Nebraska,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,North Dakota,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/11/20,Minnesota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/11/20,Michigan,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Wisconsin,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Missouri,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,Maine,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Louisiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/11/20,California,7,,,1,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/11/20,Connecticut,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,New Jersey,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Illinois,2,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Oregon,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Wyoming,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Idaho,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Alabama,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/11/20,Maryland,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/10/20,Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Nebraska,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,New Jersey,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Indiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/10/20,Kentucky,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Arizona,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Washington,1,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/10/20,Nevada,0,,,0,,0,,,0,,3/26/20 16:22,,
2/10/20,North Dakota,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/10/20,Florida,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,Tennessee,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Kansas,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
2/10/20,Utah,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Colorado,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Arkansas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,Massachusetts,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Ohio,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,New York,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,Texas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,Hawaii,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,West Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/10/20,South Dakota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/10/20,Georgia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Alaska,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/10/20,New Mexico,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Not agree
2/10/20,Pennsylvania,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/10/20,Oklahoma,1,,,0,0,0,0,0,0,0,2/11/20 0:00,Not agree,Agree
2/10/20,Iowa,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,Oregon,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Missouri,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,Rhode Island,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
2/10/20,Mississippi,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Delaware,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Connecticut,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Vermont,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,Illinois,2,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Maine,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Louisiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/10/20,North Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,California,6,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,Maryland,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/10/20,Minnesota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/10/20,Michigan,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Wisconsin,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Idaho,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Montana,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,New Hampshire,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/10/20,South Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/10/20,Alabama,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/10/20,Wyoming,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,New Jersey,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Delaware,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Kentucky,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Idaho,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Minnesota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/9/20,Alabama,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Indiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/9/20,Louisiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/9/20,New Hampshire,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,Arizona,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,West Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/9/20,New York,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,Colorado,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Utah,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Ohio,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Oklahoma,1,,,0,0,0,0,0,0,0,2/10/20 0:00,Not agree,Agree
2/9/20,Arkansas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,South Dakota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/9/20,New Mexico,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Not agree
2/9/20,Iowa,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,Tennessee,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Pennsylvania,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/9/20,Massachusetts,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Kansas,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
2/9/20,Georgia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Alaska,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/9/20,Hawaii,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,Florida,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,Texas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,North Dakota,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/9/20,Missouri,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Maine,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Mississippi,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Washington,1,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/9/20,Wisconsin,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Michigan,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Montana,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,South Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/9/20,North Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Vermont,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,Nevada,0,,,0,,0,,,0,,3/26/20 16:22,,
2/9/20,Maryland,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/9/20,Wyoming,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Oregon,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Nebraska,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,Rhode Island,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
2/9/20,California,6,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/9/20,Illinois,2,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/9/20,Connecticut,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Washington,1,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/8/20,Kentucky,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Delaware,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Wisconsin,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Alabama,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Rhode Island,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
2/8/20,Connecticut,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,South Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/8/20,Nevada,0,,,0,,0,,,0,,3/26/20 16:22,,
2/8/20,Arizona,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Michigan,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,New Hampshire,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,Mississippi,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Nebraska,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,Maryland,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/8/20,Massachusetts,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Utah,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Texas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,New Mexico,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Not agree
2/8/20,Kansas,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
2/8/20,Georgia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Ohio,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,South Dakota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/8/20,Hawaii,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,Pennsylvania,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/8/20,Oklahoma,1,,,0,0,0,0,0,0,0,2/9/20 0:00,Not agree,Agree
2/8/20,Arkansas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,New York,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,Alaska,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/8/20,Iowa,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,Tennessee,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Florida,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,West Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/8/20,Colorado,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Missouri,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,Oregon,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Illinois,2,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Minnesota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/8/20,Wyoming,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,North Dakota,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/8/20,Maine,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Idaho,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,California,6,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,Louisiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/8/20,Indiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/8/20,North Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,New Jersey,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/8/20,Vermont,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/8/20,Montana,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,New Hampshire,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,Washington,1,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/7/20,Mississippi,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Montana,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Nebraska,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,Wyoming,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,North Dakota,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/7/20,Louisiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/7/20,New Jersey,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Illinois,2,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Wisconsin,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Michigan,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Alabama,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Kansas,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
2/7/20,Texas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,New York,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,West Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/7/20,Utah,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Oklahoma,1,,,1,0,0,0,0,0,0,2/8/20 0:00,Not agree,Agree
2/7/20,Ohio,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,New Mexico,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Not agree
2/7/20,Arkansas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,Florida,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,South Dakota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/7/20,Iowa,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,Pennsylvania,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/7/20,Tennessee,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Georgia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Massachusetts,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Hawaii,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,Alaska,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/7/20,Colorado,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Kentucky,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Missouri,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,Idaho,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,North Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Delaware,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Indiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/7/20,Oregon,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Rhode Island,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
2/7/20,Maine,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Maryland,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/7/20,California,6,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,South Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/7/20,Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Connecticut,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/7/20,Nevada,0,,,0,,0,,,0,,3/26/20 16:22,,
2/7/20,Vermont,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/7/20,Minnesota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/7/20,Arizona,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Nevada,0,,,0,,0,,,0,,3/26/20 16:22,,
2/6/20,New Hampshire,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/6/20,New Jersey,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Maine,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,North Dakota,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/6/20,South Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/6/20,Mississippi,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Nebraska,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/6/20,Wisconsin,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Rhode Island,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
2/6/20,Vermont,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/6/20,Washington,1,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/6/20,Arizona,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Oregon,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Utah,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Oklahoma,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/6/20,Arkansas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/6/20,Iowa,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/6/20,Georgia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,South Dakota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/6/20,Florida,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/6/20,Colorado,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,West Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/6/20,Hawaii,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/6/20,New Mexico,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Not agree
2/6/20,Texas,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/6/20,Massachusetts,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Tennessee,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Pennsylvania,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Not agree
2/6/20,Ohio,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,New York,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/6/20,Kansas,0,,,0,,0,,,0,,3/26/20 16:22,Agree,N/A
2/6/20,Alaska,0,,,0,,0,,,0,,3/26/20 16:22,N/A,N/A
2/6/20,Idaho,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Minnesota,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/6/20,Illinois,2,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Louisiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/6/20,Alabama,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Michigan,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Maryland,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
2/6/20,Indiana,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Agree
2/6/20,Virginia,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,California,6,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
2/6/20,North Carolina,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
2/6/20,Missouri,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
